"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"동명면 봉암리 443-1",1,경상북도 칠곡군 동명면 봉암3길 22-6,경상북도 칠곡군 동명면 봉암리 443-1,35.967600,128.552682,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 443-6",1,,경상북도 칠곡군 동명면 봉암리 443-6,35.967321,128.552702,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 455-1",1,경상북도 칠곡군 동명면 봉암3길 25,경상북도 칠곡군 동명면 봉암리 455-1,35.968220,128.553074,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 473",1,,경상북도 칠곡군 동명면 봉암리 473,35.968534,128.553365,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 474",1,경상북도 칠곡군 동명면 봉암3길 32-1,경상북도 칠곡군 동명면 봉암리 474,35.968588,128.553576,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 492",1,,경상북도 칠곡군 동명면 봉암리 492,35.967823,128.555145,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 531-5",1,,경상북도 칠곡군 동명면 봉암리 531-5,35.964189,128.553534,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 605",1,,경상북도 칠곡군 동명면 봉암리 605,35.964720,128.549801,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 606",1,,경상북도 칠곡군 동명면 봉암리 606,35.964938,128.549581,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 621-68",1,경상북도 칠곡군 동명면 봉암7길 70,경상북도 칠곡군 동명면 봉암리 621-68,35.965101,128.549416,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 670-7",1,,경상북도 칠곡군 동명면 봉암리 670-7,35.971042,128.551098,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 674-2",1,,경상북도 칠곡군 동명면 봉암리 674-2,35.971492,128.549261,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 70",1,,경상북도 칠곡군 동명면 봉암리 70,35.979980,128.551615,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 709-1",1,,경상북도 칠곡군 동명면 봉암리 709-1,35.971602,128.550769,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 712-2",1,,경상북도 칠곡군 동명면 봉암리 712-2,35.972200,128.551960,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 722-2",1,,경상북도 칠곡군 동명면 봉암리 722-2,35.971928,128.550461,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 758-1",1,,경상북도 칠곡군 동명면 봉암리 758-1,35.976992,128.544841,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 761",1,,경상북도 칠곡군 동명면 봉암리 761,35.977086,128.543966,,,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 766-1",1,,경상북도 칠곡군 동명면 봉암리 766-1,35.977835,128.543683,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 771-2",1,,경상북도 칠곡군 동명면 봉암리 771-2,35.977472,128.544224,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 776-1",1,,경상북도 칠곡군 동명면 봉암리 776-1,35.977651,128.544569,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 780",1,,경상북도 칠곡군 동명면 봉암리 780,35.978657,128.543378,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 782-1",1,,경상북도 칠곡군 동명면 봉암리 782-1,35.978402,128.543964,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 784",1,,경상북도 칠곡군 동명면 봉암리 784,35.978989,128.543680,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 804-2",1,,경상북도 칠곡군 동명면 봉암리 804-2,35.979334,128.552930,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 804-2",1,,경상북도 칠곡군 동명면 봉암리 804-2,35.979334,128.552930,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 804-2",1,,경상북도 칠곡군 동명면 봉암리 804-2,35.979334,128.552930,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 81-1",1,,경상북도 칠곡군 동명면 봉암리 81-1,35.979143,128.551387,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 811-15",1,,경상북도 칠곡군 동명면 봉암리 811-15,35.972048,128.549752,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 811-15",1,,경상북도 칠곡군 동명면 봉암리 811-15,35.972048,128.549752,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 811-4",1,경상북도 칠곡군 동명면 봉암6길 47,경상북도 칠곡군 동명면 봉암리 811-4,35.972901,128.548572,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 811-4",1,경상북도 칠곡군 동명면 봉암6길 47,경상북도 칠곡군 동명면 봉암리 811-4,35.972901,128.548572,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 812",1,,경상북도 칠곡군 동명면 봉암리 812,35.970607,128.553468,,,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-1",1,,경상북도 칠곡군 동명면 봉암리 814-1,35.969497,128.553759,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-1",1,,경상북도 칠곡군 동명면 봉암리 814-1,35.969497,128.553759,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-1",1,,경상북도 칠곡군 동명면 봉암리 814-1,35.969497,128.553759,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-1",1,,경상북도 칠곡군 동명면 봉암리 814-1,35.969497,128.553759,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-14",1,,경상북도 칠곡군 동명면 봉암리 814-14,35.962770,128.552559,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-38",1,,경상북도 칠곡군 동명면 봉암리 814-38,35.971592,128.554761,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-38",1,,경상북도 칠곡군 동명면 봉암리 814-38,35.971592,128.554761,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-38",1,,경상북도 칠곡군 동명면 봉암리 814-38,35.971592,128.554761,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-38",1,,경상북도 칠곡군 동명면 봉암리 814-38,35.971592,128.554761,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-72",1,,경상북도 칠곡군 동명면 봉암리 814-72,35.968993,128.555463,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 814-75",1,,경상북도 칠곡군 동명면 봉암리 814-75,35.965759,128.555152,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 819",1,,경상북도 칠곡군 동명면 봉암리 819,35.973438,128.549285,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 819-7",1,,경상북도 칠곡군 동명면 봉암리 819-7,35.970986,128.551497,,,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 822-2",1,,경상북도 칠곡군 동명면 봉암리 822-2,35.967902,128.555578,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 824",1,,경상북도 칠곡군 동명면 봉암리 824,35.973707,128.547646,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 829",1,,경상북도 칠곡군 동명면 봉암리 829,35.975824,128.545887,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 835",1,,경상북도 칠곡군 동명면 봉암리 835,35.976152,128.545235,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 96-1",1,,경상북도 칠곡군 동명면 봉암리 96-1,35.975646,128.551308,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 봉암리 산33",1,,경상북도 칠곡군 동명면 봉암리 산33,35.973720,128.548777,,,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1000-2",1,,경상북도 칠곡군 동명면 송산리 1000-2,35.996288,128.526918,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 103",1,경상북도 칠곡군 동명면 백송로 797,경상북도 칠곡군 동명면 송산리 103,35.985182,128.549411,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1065-1",1,,경상북도 칠곡군 동명면 송산리 1065-1,36.002176,128.520169,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1069-4",1,,경상북도 칠곡군 동명면 송산리 1069-4,36.000695,128.522921,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 107-2",1,,경상북도 칠곡군 동명면 송산리 107-2,35.984058,128.548782,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1095-3",1,,경상북도 칠곡군 동명면 송산리 1095-3,35.998944,128.525516,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1096-3",1,,경상북도 칠곡군 동명면 송산리 1096-3,35.998334,128.524857,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 111-1",1,경상북도 칠곡군 동명면 백송로 800,경상북도 칠곡군 동명면 송산리 111-1,35.983856,128.549568,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1134-1",1,,경상북도 칠곡군 동명면 송산리 1134-1,35.998164,128.526719,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1135-2",1,,경상북도 칠곡군 동명면 송산리 1135-2,35.998117,128.527085,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 115-5",1,경상북도 칠곡군 동명면 송산10길 8,경상북도 칠곡군 동명면 송산리 115-5,35.983556,128.550265,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 116-2",1,경상북도 칠곡군 동명면 백송로 806,경상북도 칠곡군 동명면 송산리 116-2,35.983863,128.550079,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1162-1",1,,경상북도 칠곡군 동명면 송산리 1162-1,35.999309,128.526638,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 116-4",1,,경상북도 칠곡군 동명면 송산리 116-4,35.984015,128.550423,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 117-2",1,,경상북도 칠곡군 동명면 송산리 117-2,35.984036,128.549725,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1229-6",1,,경상북도 칠곡군 동명면 송산리 1229-6,36.007791,128.513916,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1232",1,,경상북도 칠곡군 동명면 송산리 1232,36.008540,128.513721,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1245-1",1,,경상북도 칠곡군 동명면 송산리 1245-1,36.007352,128.513236,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 124-9",1,,경상북도 칠곡군 동명면 송산리 124-9,35.983726,128.550532,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1249-3",1,,경상북도 칠곡군 동명면 송산리 1249-3,36.007620,128.513848,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1250-1",1,,경상북도 칠곡군 동명면 송산리 1250-1,36.007115,128.513900,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1250-2",1,,경상북도 칠곡군 동명면 송산리 1250-2,36.007079,128.513867,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1282",1,,경상북도 칠곡군 동명면 송산리 1282,36.007797,128.512540,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 128-2",1,,경상북도 칠곡군 동명면 송산리 128-2,35.984373,128.550803,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1286",1,,경상북도 칠곡군 동명면 송산리 1286,36.008195,128.512155,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1291-1",1,,경상북도 칠곡군 동명면 송산리 1291-1,36.008539,128.511968,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 131-3",1,,경상북도 칠곡군 동명면 송산리 131-3,35.984672,128.550583,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1321-1",1,,경상북도 칠곡군 동명면 송산리 1321-1,36.008456,128.510104,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 133-11",1,,경상북도 칠곡군 동명면 송산리 133-11,35.985009,128.549698,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 134",1,경상북도 칠곡군 동명면 백송로 797,경상북도 칠곡군 동명면 송산리 134,35.985182,128.549411,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1341-6",1,,경상북도 칠곡군 동명면 송산리 1341-6,36.009027,128.509365,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1345",1,,경상북도 칠곡군 동명면 송산리 1345,36.009820,128.509436,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1346-6",1,,경상북도 칠곡군 동명면 송산리 1346-6,36.009698,128.508581,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1347-1",1,,경상북도 칠곡군 동명면 송산리 1347-1,36.009726,128.508393,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1364-5",1,,경상북도 칠곡군 동명면 송산리 1364-5,36.009699,128.510445,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1368",1,,경상북도 칠곡군 동명면 송산리 1368,36.009207,128.511573,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1388-5",1,,경상북도 칠곡군 동명면 송산리 1388-5,36.009245,128.513360,,,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1400-1",1,,경상북도 칠곡군 동명면 송산리 1400-1,36.008956,128.513524,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1405",1,경상북도 칠곡군 동명면 송산1길 64-1,경상북도 칠곡군 동명면 송산리 1405,36.009460,128.513672,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 143-10",1,,경상북도 칠곡군 동명면 송산리 143-10,35.985482,128.548781,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
"동명면 송산리 1445-4",1,,경상북도 칠곡군 동명면 송산리 1445-4,36.010397,128.513600,,한전주,054-979-5403,경상북도 칠곡군청,2020-07-01
