"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"군외면 0451",1,전라남도 완도군 군외면 청해진북로 333,,34.3857244248,126.6740421570,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0452",1,전라남도 완도군 군외면 청해진북로 333,,34.3857244248,126.6740421570,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0453",1,전라남도 완도군 군외면 청해진북로338번길 2-49,,34.3844179832,126.6726791219,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0454",1,전라남도 완도군 군외면 청해진북로 333,,34.3857244248,126.6740421570,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0455",1,전라남도 완도군 군외면 청해진북로 371-52,,34.3875279055,126.6759775644,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0456",1,전라남도 완도군 군외면 청해진북로 371-20,,34.3873981838,126.6772395385,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0457",1,전라남도 완도군 군외면 청해진북로 371-12,,34.3873914821,126.6780833743,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0458",1,전라남도 완도군 군외면 청해진북로 370-29,,34.3857715750,126.6788507288,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0459",1,전라남도 완도군 군외면 청해진북로 333,,34.3857244248,126.6740421570,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0460",1,전라남도 완도군 군외면 청해진북로338번길 30,,34.3832878950,126.6757923074,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0461",1,전라남도 완도군 군외면 청해진북로338번길 30,,34.3832878950,126.6757923074,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0462",1,전라남도 완도군 군외면 청해진북로338번길 30,,34.3832878950,126.6757923074,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0463",1,전라남도 완도군 군외면 청해진북로338번길 2-27,,34.3829812770,126.6729359940,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0464",1,전라남도 완도군 군외면 청해진북로338번길 2-29,,34.3831111417,126.6740032457,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0465",1,전라남도 완도군 군외면 군외중리2길 32,,34.3910477932,126.6640160705,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0466",1,전라남도 완도군 군외면 청해진로 442,,34.3927802926,126.6672040857,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0467",1,전라남도 완도군 군외면 군외중리2길 25,,34.3916717747,126.6634858432,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0468",1,전라남도 완도군 군외면 군외중리2길 18,,34.3922329511,126.6630318723,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0469",1,전라남도 완도군 군외면 군외중리2길 6-1,,34.3930047414,126.6626551294,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0470",1,전라남도 완도군 군외면 군외중리2길 5,,34.3932432866,126.6627920622,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0471",1,전라남도 완도군 군외면 청해진로 373,,34.3938543840,126.6624623925,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0472",1,전라남도 완도군 군외면 청해진로 348,,34.3933152988,126.6597581948,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0473",1,전라남도 완도군 군외면 군외중리1길 21,,34.3922370784,126.6599617779,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0474",1,전라남도 완도군 군외면 군외중리1길 25-40,,34.3908243124,126.6608439576,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0475",1,전라남도 완도군 군외면 군외중리1길 25-40,,34.3908243124,126.6608439576,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0476",1,전라남도 완도군 군외면 군외중리1길 25-20,,34.3914503246,126.6605307523,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0477",1,전라남도 완도군 군외면 군외중리1길 25-6,,34.3918124678,126.6595658179,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0478",1,전라남도 완도군 군외면 군외중리1길 31,,34.3915791788,126.6593753734,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0479",1,전라남도 완도군 군외면 군외중리1길 35,,34.3911742604,126.6591562649,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0480",1,전라남도 완도군 군외면 군외중리길 29,,34.3907821466,126.6573254308,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0481",1,전라남도 완도군 군외면 청해진로 325,,34.3933788543,126.6575937820,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0482",1,전라남도 완도군 군외면 군외중리길 15,,34.3914331307,126.6562449118,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0483",1,전라남도 완도군 군외면 군외중리길 17-12,,34.3917481192,126.6567642902,,,061-550-6326,군외면사무소,2020-09-08
"군외면 0484",1,전라남도 완도군 군외면 청해진로 308,,34.3920812185,126.6552596481,,,061-550-6326,군외면사무소,2020-09-08
"금당면 0001",1,,전라남도 완도군 금당면 가학리 126-14,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0002",1,,전라남도 완도군 금당면 가학리 126-14,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0003",1,,전라남도 완도군 금당면 가학리 산 68-2,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0004",1,,전라남도 완도군 금당면 가학리 126-5,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0005",1,,전라남도 완도군 금당면 가학리 127-3,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0006",1,,전라남도 완도군 금당면 가학리 산 69,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0007",1,,전라남도 완도군 금당면 가학리 131,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0008",1,,전라남도 완도군 금당면 가학리 141-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0009",1,,전라남도 완도군 금당면 가학리 144-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0010",1,,전라남도 완도군 금당면 가학리 157-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0011",1,,전라남도 완도군 금당면 가학리 443,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0012",1,,전라남도 완도군 금당면 가학리 산 84-4,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0013",1,,전라남도 완도군 금당면 가학리 183-2,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0014",1,,전라남도 완도군 금당면 가학리 198-4,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0015",1,전라남도 완도군 금당면 가학목넘길 15,,34.4517132386,127.0325298243,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0016",1,,전라남도 완도군 금당면 가학리 198-16,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0017",1,,전라남도 완도군 금당면 가학리 188-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0018",1,,전라남도 완도군 금당면 가학리 196-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0019",1,,전라남도 완도군 금당면 가학리 206,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0020",1,전라남도 완도군 금당면 가학목넘길 12-32,,34.4517439483,127.0339667267,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0021",1,전라남도 완도군 금당면 가학웃산골길 21-1,,34.4518920617,127.0342801957,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0022",1,,전라남도 완도군 금당면 가학리 225,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0023",1,전라남도 완도군 금당면 가학웃산골길 24,,34.4522289978,127.0347109459,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0024",1,,전라남도 완도군 금당면,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0025",1,전라남도 완도군 금당면 가학안골길 18-18,,34.4508213724,127.0359186050,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0026",1,,전라남도 완도군 금당면 가학리 273-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0027",1,,전라남도 완도군 금당면 가학리 434,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0028",1,전라남도 완도군 금당면 가학안골길 17,,34.4512626253,127.0350351614,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0029",1,전라남도 완도군 금당면 가학웃산골길 14,,34.4513224070,127.0346675862,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0030",1,전라남도 완도군 금당면 가학웃산골길 14,,34.4513224070,127.0346675862,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0031",1,,전라남도 완도군 금당면 가학리 435,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0032",1,전라남도 완도군 금당면 가학안골길 13-1,,34.4507526387,127.0344994399,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0033",1,,전라남도 완도군 금당면 가학리 197-2,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0034",1,,전라남도 완도군 금당면 가학리 198-16,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0035",1,전라남도 완도군 금당면 금당해변로 123,,34.4505774425,127.0330175543,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0036",1,,전라남도 완도군 금당면 가학리 183-6,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0037",1,전라남도 완도군 금당면 금당해변로 131-2,,34.4503849283,127.0338646469,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0038",1,전라남도 완도군 금당면 금당해변로 123,,34.4505774425,127.0330175543,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0039",1,전라남도 완도군 금당면 금당해변로 127,,34.4503854481,127.0336145774,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0040",1,전라남도 완도군 금당면 금당해변로 133,,34.4502279777,127.0342084560,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0041",1,,전라남도 완도군 금당면 가학리 279-2,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0042",1,,전라남도 완도군 금당면 가학리 332-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0043",1,,전라남도 완도군 금당면 가학리 334,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0044",1,,전라남도 완도군 금당면 가학리 264,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0045",1,전라남도 완도군 금당면 금당해변로 137,,34.4500307405,127.0345174248,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0046",1,전라남도 완도군 금당면 가학안골길 6,,34.4501300130,127.0347606790,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0047",1,,전라남도 완도군 금당면 가학리 333-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0048",1,,전라남도 완도군 금당면 가학리 337-2,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0049",1,,전라남도 완도군 금당면 가학리 337-3,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0050",1,,전라남도 완도군 금당면 육산리 548,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0051",1,전라남도 완도군 금당면 삼산길 100,,34.4372923206,127.0485437192,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0052",1,전라남도 완도군 금당면 삼산길 94-1,,34.4378881961,127.0485288311,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0053",1,,전라남도 완도군 금당면 육산리 677,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0054",1,전라남도 완도군 금당면 삼산길 92-1,,34.4380010113,127.0484235736,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0055",1,전라남도 완도군 금당면 삼산길 100-40,,34.4372611438,127.0480520178,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0056",1,전라남도 완도군 금당면 삼산길 100-42,,34.4371099645,127.0478306251,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0057",1,전라남도 완도군 금당면 삼산길 100,,34.4372923206,127.0485437192,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0058",1,,전라남도 완도군 금당면 육산리 1181-2,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0059",1,전라남도 완도군 금당면 삼산길 100,,34.4372923206,127.0485437192,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0060",1,전라남도 완도군 금당면 삼산길 100,,34.4372923206,127.0485437192,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0061",1,전라남도 완도군 금당면 삼산길 100-102,,34.4363477833,127.0484944295,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0062",1,,전라남도 완도군 금당면 육산리 1181,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0063",1,,전라남도 완도군 금당면 육산리 458-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0064",1,,전라남도 완도군 금당면 육산리 699,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0065",1,,전라남도 완도군 금당면 육산리 1204,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0066",1,전라남도 완도군 금당면 계림길 38,,34.4359098342,127.0530917066,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0067",1,전라남도 완도군 금당면 금당해변로 471-32,,34.4259752448,127.0385625344,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0068",1,,전라남도 완도군 금당면 육산리 산 271-25,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0069",1,,전라남도 완도군 금당면 육산리 951-8,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0070",1,전라남도 완도군 금당면 금당해변로 455,,34.4264337578,127.0381919901,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0071",1,,전라남도 완도군 금당면 육산리 산 271-21,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0072",1,,전라남도 완도군 금당면 육산리 산 275-50,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0073",1,,전라남도 완도군 금당면 육산리 산 275-50,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0074",1,,전라남도 완도군 금당면 육산리 949-64,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0075",1,전라남도 완도군 금당면 금당해변로 504-1,,34.4215846389,127.0388539070,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0076",1,,전라남도 완도군 금당면 육산리 949-59,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0077",1,전라남도 완도군 금당면 금당해변로 520,,34.4209361278,127.0399551379,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0078",1,전라남도 완도군 금당면 금당해변로 520,,34.4209361278,127.0399551379,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0079",1,전라남도 완도군 금당면 금당해변로 612-5,,34.4167562785,127.0479948174,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0080",1,,전라남도 완도군 금당면 육산리 930,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0081",1,전라남도 완도군 금당면 금당해변로 673-1,,34.4217956526,127.0502890046,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0082",1,,전라남도 완도군 금당면 육산리 891,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0083",1,,전라남도 완도군 금당면 육산리 870,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0084",1,,전라남도 완도군 금당면 육산리 864,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0085",1,,전라남도 완도군 금당면 육산리 916-1,,,,,061-550-6571,금당면사무소,2020-09-08
"금당면 0086",1,,전라남도 완도군 금당면 육산리 907,,,,,061-550-6571,금당면사무소,2020-09-08
